lift,drag,mach,aoa
0.38501555642149926,-9.692198994142654,0.135,84.4
0.5417355075158191,-13.614832886442821,0.16,84.4
0.7257436016669725,-18.202665830786216,0.185,84.4
0.9373822241969341,-23.455755657768975,0.21,84.4
1.1769705264200263,-29.37415239668045,0.235,84.4
1.445186958090233,-35.95789123471097,0.26,84.4
1.7423698825239204,-43.20701371035933,0.285,84.4
2.0692268503737883,-51.121560658182624,0.31,84.4
2.426367921708965,-59.701542925905954,0.335,84.4
2.8146752870625145,-68.94698795833921,0.36,84.4
3.234888632561479,-78.85793361514645,0.385,84.4
3.6878781592692644,-89.43437828628497,0.41,84.4
4.175015301390217,-100.6763586748201,0.435,84.4
4.697192736138114,-112.58388220283477,0.46,84.4
5.2558250027626485,-125.16180817290964,0.485,84.4
5.852382617385274,-138.54054081025947,0.51,84.4
6.488470236878736,-152.82101947216773,0.535,84.4
7.166000158411164,-168.064928682088,0.56,84.4
7.8869979203719,-184.3394513803285,0.585,84.4
8.65378366969472,-201.71723352830088,0.61,84.4
9.469017912140625,-220.27633365275068,0.635,84.4
10.33551427049845,-240.10029041583667,0.66,84.4
11.256786607804607,-261.2781049162174,0.685,84.4
12.236625772997591,-283.9041557256875,0.71,84.4
13.27943905607421,-308.0783752962058,0.735,84.4
14.39035870006767,-333.90607006355754,0.76,84.4
15.555196459020175,-361.4504841881405,0.785,84.4
16.722452066074844,-390.6903975748014,0.81,84.4
17.881372747145182,-421.74267345769914,0.835,84.4
19.02313956845548,-454.74599095716405,0.86,84.4
19.808801853694504,-489.85262527571297,0.885,84.4
20.48686520529232,-527.2289978090627,0.91,84.4
21.085917175815602,-567.0569678523644,0.935,84.4
21.60511602573527,-677.3532326581536,0.96,84.4
22.045424221178855,-708.2338641869778,0.985,84.4
22.409749485188982,-739.7044820887294,1.01,84.4
22.703061299978334,-771.8329481383676,1.035,84.4
22.93260090329682,-804.7583160230166,1.06,84.4
23.108025144242408,-838.5372311865777,1.085,84.4
23.24145349431882,-872.779741387317,1.11,84.4
23.347768417665808,-907.4708802967775,1.135,84.4
23.38528803628618,-926.8475762245001,1.16,84.4
23.320838663594223,-929.0255139071725,1.185,84.4
23.254485788170086,-936.9380820833677,1.21,84.4
23.221551227858864,-949.2079152648378,1.235,84.4
23.258246217059472,-964.9140215682157,1.26,84.4
23.405130890106058,-983.4184078956729,1.285,84.4
23.707870884891904,-1004.2644957782591,1.31,84.4
24.217324053761864,-1027.1177852052476,1.335,84.4
24.911078528220568,-1051.1516358428073,1.36,84.4
25.624417060670005,-1076.4801984802452,1.385,84.4
26.349179856706904,-1103.1382460848668,1.41,84.4
27.08558684758922,-1131.007614083461,1.435,84.4
27.83380268244183,-1159.9934146514977,1.46,84.4
28.5939157652364,-1190.0194673197288,1.485,84.4
0.002396604646770699,-0.05322027329445525,0.01,84.5
0.02538662814655408,-0.6520874555831837,0.035,84.5
0.07453911006473604,-1.9153264589179473,0.06,84.5
0.1495643175431494,-3.8435346394963403,0.085,84.5
0.2506728930099816,-6.436886435336144,0.11,84.5
0.3781120160513874,-9.695502527870307,0.135,84.5
0.5321006390000167,-13.619472162536788,0.16,84.5
0.7128919003671937,-18.208865876633606,0.185,84.5
0.9207810949266075,-23.463743157880195,0.21,84.5
1.1561262415331475,-29.38415093710575,0.235,84.5
1.4195919372089132,-35.97013880510406,0.26,84.5
1.7115540665570823,-43.22173066824292,0.285,84.5
2.0325802264591215,-51.13896845982617,0.31,84.5
2.3833903778620096,-59.72186906696361,0.335,84.5
2.764819019712817,-68.97046453333503,0.36,84.5
3.1775894000619354,-78.88478515617,0.385,84.5
3.6226480101596077,-89.46483160568715,0.41,84.5
4.101061604611553,-100.71062892272839,0.435,84.5
4.613991988558502,-112.6222122562862,0.46,84.5
5.1627297736998115,-125.20441126444686,0.485,84.5
5.748718648550139,-138.5877036735265,0.51,84.5
6.373538946545839,-152.873031615276,0.535,84.5
7.039068539309894,-168.12213456484895,0.56,84.5
7.747293374315452,-184.40220334707465,0.585,84.5
8.500496393177688,-201.7858909776633,0.61,84.5
9.30128698612834,-220.35131132388216,0.635,84.5
10.1525302799565,-240.18199979818402,0.66,84.5
11.057390040482531,-261.3670154089577,0.685,84.5
12.019873513276053,-284.00078845519545,0.71,84.5
13.044219268716441,-308.1832036532115,0.735,84.5
14.135446823245653,-334.0196811261855,0.76,84.5
15.279659696889377,-361.57349968283376,0.785,84.5
16.426207487619592,-390.82335682479584,0.81,84.5
17.564649733385007,-421.8864067485571,0.835,84.5
18.686028557828827,-454.9011552264252,0.86,84.5
19.45768568223603,-490.01985069720234,0.885,84.5
20.123624626185784,-527.4093470000295,0.91,84.5
20.71193184365618,-567.2511881620849,0.935,84.5
21.221770091120863,-677.5852812213483,0.96,84.5
21.654087260891895,-708.4766984849032,0.985,84.5
22.011731490623408,-739.9583137469887,1.01,84.5
22.299616972141155,-772.0979753404582,1.035,84.5
22.52474842664334,-805.0347398882849,1.06,84.5
22.69687637263629,-838.8251295202656,1.085,84.5
22.827559406235093,-873.079259245425,1.11,84.5
22.931771430606926,-907.7822298409694,1.135,84.5
22.968478936230856,-927.1654250726699,1.16,84.5
22.90520325131226,-929.3440941125231,1.185,84.5
22.839965476421074,-937.259323644943,1.21,84.5
22.80754680992549,-949.5331184287612,1.235,84.5
22.84357489145246,-965.2444543052086,1.26,84.5
22.987717857867942,-983.7549591532387,1.285,84.5
23.285050217734337,-1004.6079663191015,1.31,84.5
23.78546305660896,-1027.4688223138712,1.335,84.5
24.46697572538612,-1051.510793679083,1.36,84.5
25.16766919122714,-1076.847954400417,1.385,84.5
25.879587730523532,-1103.5150867599036,1.41,84.5
26.602936207181088,-1131.3939133228428,1.435,84.5
27.337884827483077,-1160.3896434673673,1.46,84.5
28.08452797324862,-1190.4259459388986,1.485,84.5
0.002151823915645246,-0.053236567941290405,0.01,84.6
0.02484250531010668,-0.6523008004138249,0.035,84.6
0.07307223844413246,-1.915958436487909,0.06,84.6
0.14674599949175027,-3.8448070077355934,0.085,84.6
0.24611892784875047,-6.4390208498364325,0.11,84.6
0.3713523572640621,-9.698720717356924,0.135,84.6
0.5224750236393522,-13.623997526703326,0.16,84.6
0.7000575493712885,-18.214922234813052,0.185,84.6
0.904196664943508,-23.47154910086398,0.21,84.6
1.1352940057168783,-29.393933400830512,0.235,84.6
1.3940211081568175,-35.982109814845366,0.26,84.6
1.6806696580564424,-43.2361240191106,0.285,84.6
1.9959535636132206,-51.15599359710629,0.31,84.6
2.340444564856525,-59.74176111223175,0.335,84.6
2.715000791139484,-68.9934427318246,0.36,84.6
3.1203209505502234,-78.9110586218798,0.385,84.6
3.557366028073377,-89.49463882045602,0.41,84.6
4.027163477474083,-100.74418580215033,0.435,84.6
4.5308498210780845,-112.65974085199683,0.46,84.6
5.069700408279504,-125.24613568786427,0.485,84.6
5.645130711094368,-138.6338970019549,0.51,84.6
6.258691958641665,-152.92397707046467,0.535,84.6
6.9122242786039445,-168.17815884327186,0.56,84.6
7.607690677673471,-184.46366413100105,0.585,84.6
8.347320227283706,-201.85313858410186,0.61,84.6
9.133680740989426,-220.4247501751406,0.635,84.6
9.969489989134273,-240.26204230507471,0.66,84.6
10.85813868825915,-261.4540881849875,0.685,84.6
11.803277239005164,-284.0954184559651,0.71,84.6
12.809168105675143,-308.28588716306507,0.735,84.6
13.880733416407216,-334.13098126705006,0.76,84.6
15.004313182215386,-361.6939917098415,0.785,84.6
16.13018292886971,-390.9536698104486,0.81,84.6
17.248061493790466,-422.0271487614409,0.835,84.6
18.3491766308954,-455.05313268650275,0.86,84.6
19.106836420917013,-490.18377314977846,0.885,84.6
19.760657252426014,-527.5860553508181,0.91,84.6
20.33822780758942,-567.441495671258,0.935,84.6
20.838718229639873,-677.8126312215821,0.96,84.6
21.263054022261866,-708.714768328386,0.985,84.6
21.614040575722463,-740.2071040107193,1.01,84.6
21.89649627971116,-772.3577427703176,1.035,84.6
22.117405012963605,-805.3056596442539,1.06,84.6
22.28606156710799,-839.1073000701421,1.085,84.6
22.41409883098844,-873.3728344538116,1.11,84.6
22.516122557818292,-908.0873819277068,1.135,84.6
22.552033038665694,-927.4771770192948,1.16,84.6
22.489925522219462,-929.6564578968804,1.185,84.6
22.4258087726335,-937.5742292854916,1.21,84.6
22.393909697173623,-949.8520549228573,1.235,84.6
22.429227113872297,-965.5685543902939,1.26,84.6
22.57075276616084,-984.0849333182881,1.285,84.6
22.862660635638942,-1004.9446766152806,1.31,84.6
23.35403333592549,-1027.8129863422275,1.335,84.6
24.023268129980384,-1051.8629778435898,1.36,84.6
24.711331996369015,-1077.2086138278962,1.385,84.6
25.410414281575857,-1103.8846109154254,1.41,84.6
26.12071796869682,-1131.7726760255932,1.435,84.6
26.842412864201222,-1160.7782542189466,1.46,84.6
27.57558471505904,-1190.8244825836846,1.485,84.6
0.0021551050829122496,-0.0532557160250363,0.01,84.7
0.024393547447699896,-0.6525204751277457,0.035,84.7
0.07173567444612708,-1.9165966970411767,0.06,84.7
0.14404916697506148,-3.84608160661647,0.085,84.7
0.24151365094881963,-6.441150564328292,0.11,84.7
0.3642847461139461,-9.701923970373599,0.135,84.7
0.5127613081277594,-13.62849027632824,0.16,84.7
0.6870780954212358,-18.22092301729046,0.185,84.7
0.8874731919500345,-23.47927594928962,0.21,84.7
1.1144165411824067,-29.403603708015993,0.235,84.7
1.368384350551306,-35.99394352633774,0.26,84.7
1.649778281910997,-43.2503379365804,0.285,84.7
1.9592755245519764,-51.17280593282603,0.31,84.7
2.2974398244826553,-59.76139419721536,0.335,84.7
2.6651203939232526,-69.01610499909705,0.36,84.7
3.063010198048935,-78.93697080033908,0.385,84.7
3.4920242036974267,-89.52402358129845,0.41,84.7
3.953195591757405,-100.77726282825553,0.435,84.7
4.4476733073355605,-112.69671509100148,0.46,84.7
4.976631075852497,-125.28724599000142,0.485,84.7
5.541498186215117,-138.67938894117611,0.51,84.7
6.143699413044148,-152.974150729505,0.535,84.7
6.78532376378004,-168.23333175150222,0.56,84.7
7.46802519864686,-184.52418656037008,0.585,84.7
8.194077139425227,-201.9193581964014,0.61,84.7
8.966004908150998,-220.4970458454658,0.635,84.7
9.786560523096584,-240.34084265818066,0.66,84.7
10.658800862199497,-261.5398525646888,0.685,84.7
11.586586166345608,-284.1885875822803,0.71,84.7
12.574002323066344,-308.3869882733001,0.735,84.7
13.625900873929565,-334.24055018663086,0.76,84.7
14.728853535588854,-361.81258640051453,0.785,84.7
15.834030269174832,-391.08191451194716,0.81,84.7
16.931248007208136,-422.1657464062946,0.835,84.7
18.012174247848524,-455.20272740661085,0.86,84.7
18.75583312067694,-490.34517603499506,0.885,84.7
19.397538178867062,-527.7599894753566,0.91,84.7
19.964361296289326,-567.6286346359955,0.935,84.7
20.455491529928825,-678.036229601489,0.96,84.7
20.871848484468163,-708.9487140514427,0.985,84.7
21.216192625886052,-740.4517668428426,1.01,84.7
21.493215243411083,-772.6130845090939,1.035,84.7
21.709806266855033,-805.571930170525,1.06,84.7
21.87508500919415,-839.3847506356052,1.085,84.7
22.000562863380434,-873.6613775962688,1.11,84.7
22.100316484985488,-908.3873789625734,1.135,84.7
22.135425103800518,-927.7832522745026,1.16,84.7
22.07449315592525,-929.9632801551521,1.185,84.7
22.011499285873082,-937.8836246884856,1.21,84.7
21.980116359964676,-950.1652611331621,1.235,84.7
22.014677682185255,-965.8867197168152,1.26,84.7
22.153604928821377,-984.4090699500871,1.285,84.7
22.440157087943188,-1005.2754812926582,1.31,84.7
22.92241556801288,-1028.1510648396372,1.335,84.7
23.579405344094052,-1052.20882187003,1.36,84.7
24.254839722683965,-1077.5628672096525,1.385,84.7
24.9410784122644,-1104.2475592375326,1.41,84.7
25.63833540799593,-1132.1448595546299,1.435,84.7
26.346771432505097,-1161.1599462376028,1.46,84.7
27.066464694309634,-1191.2159027596276,1.485,84.7
0.002271644696648542,-0.053271621740678274,0.01,84.8
0.02406449928564681,-0.6527259441154547,0.035,84.8
0.07051420394967797,-1.9172061185684255,0.06,84.8
0.14147491534126586,-3.8473100704166745,0.085,84.8
0.23710913562253752,-6.443211218031853,0.11,84.8
0.3577431323094885,-9.705030300024186,0.135,84.8
0.5033564397553983,-13.632856961483201,0.16,84.8
0.674320400664896,-18.226765800367282,0.185,84.8
0.870961700302663,-23.486811234649405,0.21,84.8
1.0935643897695684,-29.41303918326799,0.235,84.8
1.3427267201378121,-36.005502705997074,0.26,84.8
1.6188910390632618,-43.26422348206582,0.285,84.8
1.9225850124085968,-51.189240998036446,0.31,84.8
2.2544537142326586,-59.78058590337286,0.335,84.8
2.615202445720465,-69.03827533157514,0.36,84.8
3.0056276495643752,-78.9623395605008,0.385,84.8
3.42660618168503,-89.55278928409112,0.41,84.8
3.8791368582604195,-100.80964307948229,0.435,84.8
4.3643054497122415,-112.73292376541981,0.46,84.8
4.883349062455346,-125.32751962142879,0.485,84.8
5.437626411342617,-138.72396527334203,0.51,84.8
6.028627501441168,-153.02332429543506,0.535,84.8
6.658143303597127,-168.28740471289842,0.56,84.8
7.328043783408323,-184.5834623577264,0.585,84.8
8.040488239254854,-201.9842340892313,0.61,84.8
8.797946195521112,-220.56792358710905,0.635,84.8
9.603032868122963,-240.4180944659786,0.66,84.8
10.459014851406613,-261.62390503111703,0.685,84.8
11.36941281924811,-284.2799017633687,0.71,84.8
12.338325949919907,-308.4860610172799,0.735,84.8
13.370504507692042,-334.347988972147,0.76,84.8
14.452774038184975,-361.9289095564935,0.785,84.8
15.537212305409556,-391.2076971780936,0.81,84.8
16.613826861837893,-422.30163162207134,0.835,84.8
17.674410103172335,-455.3493782373985,0.86,84.8
18.404049387959702,-490.50339764758763,0.885,84.8
19.033606877002796,-527.9303714374629,0.91,84.8
19.589661453597348,-567.8122934631598,0.935,84.8
20.07142883606224,-678.2556687383388,0.96,84.8
20.479786115688064,-709.1784156084742,0.985,84.8
20.81744829389793,-740.6918888565207,1.01,84.8
21.08904564466603,-772.8637732326047,1.035,84.8
21.301321215188366,-805.8333416191145,1.06,84.8
21.463215219343372,-839.6569276847655,1.085,84.8
21.586045745800362,-873.9447532350526,1.11,84.8
21.683615604334257,-908.6819070492966,1.135,84.8
21.717923809897982,-928.0841288895805,1.16,84.8
21.658177314062485,-930.2646993923544,1.185,84.8
21.59630850756857,-938.1874539730289,1.21,84.8
21.56545679289186,-950.4730174235738,1.235,84.8
21.599361122998065,-966.1994822196411,1.26,84.8
21.7355797907907,-984.7275366028139,1.285,84.8
22.016726777334668,-1005.6005399879725,1.31,84.8
22.48997436360389,-1028.4832031437954,1.335,84.8
23.134614393867007,-1052.548621658166,1.36,84.8
23.797387291766146,-1077.9108216359696,1.385,84.8
24.470759609351607,-1104.6041426577128,1.41,84.8
25.15493803260565,-1132.5103575569435,1.435,84.8
25.850081285878307,-1161.5346980091654,1.46,84.8
26.556278504481895,-1191.6005524341103,1.485,84.8
0.002040065205002436,-0.053289040713215746,0.01,84.9
0.023459726606807427,-0.6529338997199768,0.035,84.9
0.06903250818220882,-1.917814652583372,0.06,84.9
0.13876409532912648,-3.848529215084935,0.085,84.9
0.23256905313867723,-6.445252114459341,0.11,84.9
0.3508086920738679,-9.70810242931224,0.135,84.9
0.4937308834762088,-13.63717187302096,0.16,84.9
0.6614249695959997,-18.232532433889045,0.185,84.9
0.8543022124000434,-23.49423995084119,0.21,84.9
1.0726480884180218,-29.42234334015952,0.235,84.9
1.3170939434271818,-36.016887361968635,0.26,84.9
1.5879751823199657,-43.2779006966616,0.285,84.9
1.8858157748682371,-51.20542318302773,0.31,84.9
2.211292390522675,-59.79948259112471,0.335,84.9
2.5651890136166187,-69.06009316363404,0.36,84.9
2.948156170237946,-78.98728766844921,0.385,84.9
3.3610759406777535,-89.58108908772444,0.41,84.9
3.8049524172297935,-100.8414977839557,0.435,84.9
4.280845614069979,-112.76854070354257,0.46,84.9
4.789963799798111,-125.3670997157144,0.485,84.9
5.333645768846112,-138.7677870523807,0.51,84.9
5.913350525763796,-153.07166985910297,0.535,84.9
6.530825157316811,-168.3405650029163,0.56,84.9
7.187915700771696,-184.64177927043605,0.585,84.9
7.886736182553788,-202.04803322788615,0.61,84.9
8.62971502862274,-220.63758382680365,0.635,84.9
9.419493154353372,-240.49402402932992,0.66,84.9
10.259023354651083,-261.7065358025059,0.685,84.9
11.152009398956675,-284.369671621206,0.71,84.9
12.102392958869936,-308.58349637107517,0.735,84.9
13.114841507616427,-334.4535108679531,0.76,84.9
14.17641667783511,-362.04318930653596,0.785,84.9
15.239998471861217,-391.3312899268979,0.81,84.9
16.296167434374883,-422.4351908878548,0.835,84.9
17.336310695897332,-455.49352984133924,0.86,84.9
18.051896575366683,-490.6588167164735,0.885,84.9
18.6693006913181,-528.0979994426252,0.91,84.9
19.21457421566357,-567.9927034819231,0.935,84.9
19.68694560525395,-678.4711581140879,0.96,84.9
20.08730150580496,-709.4040478914225,0.985,84.9
20.418280219388553,-740.927702573393,1.01,84.9
20.684444839352402,-773.1100564534065,1.035,84.9
20.89238633400936,-806.0900822334598,1.06,84.9
21.050905086927678,-839.9244635326191,1.085,84.9
21.171079549019144,-874.2230162915221,1.11,84.9
21.26646612720631,-908.9710382748112,1.135,84.9
21.299982072106257,-928.3793003921816,1.16,84.9
21.241426371435278,-930.5606369036218,1.185,84.9
21.180690269306417,-938.4857948704442,1.21,84.9
21.150368141020103,-950.7751188859374,1.235,84.9
21.183516861921248,-966.5062568507947,1.26,84.9
21.317087709492256,-985.0401785880241,1.285,84.9
21.592877639385115,-1005.9195194345275,1.31,84.9
22.05710485415171,-1028.8092275606452,1.335,84.9
22.6893762568763,-1052.882194691024,1.36,84.9
23.339482069860182,-1078.252480052564,1.385,84.9
23.99997512860187,-1104.9541564036658,1.41,84.9
24.6710655813722,-1132.8692043185345,1.435,84.9
25.352912340043424,-1161.9027449314435,1.46,84.9
26.045587618302093,-1191.9780225121049,1.485,84.9
0.0018454222595254998,-0.053305906575749074,0.01,85.0
0.02305480481272895,-0.6531363951601079,0.035,85.0
0.0676926349485493,-1.9184096978761533,0.06,85.0
0.13599168890741892,-3.8497218998151306,0.085,85.0
0.22800843600277676,-6.447249570883105,0.11,85.0
0.3439376615727607,-9.711109996679564,0.135,85.0
0.48411680542525304,-13.641396389304894,0.16,85.0
0.6485473270346226,-18.2381781437891,0.185,85.0
0.837665514791477,-23.501515557311457,0.21,85.0
1.051757864761139,-29.431453858822007,0.235,85.0
1.2914395081745362,-36.028039022546565,0.26,85.0
1.5570005512663048,-43.2912991762962,0.285,85.0
1.8490826245015408,-51.221273595820286,0.31,85.0
2.1682199357786494,-59.81799373323866,0.335,85.0
2.51521710114425,-69.0814688344922,0.36,85.0
2.890721067692717,-79.0117332647733,0.385,85.0
3.295596991315269,-89.6088080352508,0.41,85.0
3.73082271841961,-100.87270518285482,0.435,85.0
4.197443272553437,-112.80343410875533,0.46,85.0
4.696641872656939,-125.40588592100528,0.485,85.0
5.229728122867819,-138.81073367810515,0.51,85.0
5.79813386796003,-153.11903274752254,0.535,85.0
6.403577963030805,-168.39265790456662,0.56,85.0
7.04786497693839,-184.6989062191592,0.585,85.0
7.73306832708031,-202.11054412598372,0.61,85.0
8.461569217922658,-220.70583715208622,0.635,85.0
9.235959864983492,-240.56841504159152,0.66,85.0
10.05912624237573,-261.7874971905921,0.685,85.0
10.934712055393922,-284.457625804375,0.71,85.0
11.866574003569793,-308.6789217294807,0.735,85.0
12.859302212136967,-334.5569448842299,0.76,85.0
13.90018148090035,-362.1551653053848,0.785,85.0
14.943104534139312,-391.452389357742,0.81,85.0
15.978550815349989,-422.5660020156852,0.835,85.0
16.998363100908154,-455.6347653855412,0.86,85.0
17.699912927763247,-490.8112097348599,0.885,85.0
18.305168317088345,-528.2621110592171,0.91,85.0
18.839679956350572,-568.169541873859,0.935,85.0
19.302683319598334,-678.6823309016361,0.96,85.0
19.695055474183462,-709.6250883049115,0.985,85.0
20.019371827030415,-741.1588518746024,1.01,85.0
20.28010440679764,-773.3512681328452,1.035,85.0
20.48363374183102,-806.3416819290532,1.06,85.0
20.638871391238034,-840.1864531631009,1.085,85.0
20.756403278683063,-874.4956516029613,1.11,85.0
20.849614302453826,-909.2544848290904,1.135,85.0
20.882343991048838,-928.6686207955688,1.16,85.0
20.82497752493509,-930.8505189153216,1.185,85.0
20.765377962728635,-938.7780679691834,1.21,85.0
20.73558354566897,-951.0711335666726,1.235,85.0
20.76808124682572,-966.8071302956816,1.26,85.0
20.89900125908779,-985.3464480156689,1.285,85.0
21.16933682546608,-1006.2321451382161,1.31,85.0
21.62446378944821,-1029.1287629463438,1.335,85.0
22.244465987185166,-1053.2091370344597,1.36,85.0
22.881905232501612,-1078.5872028525948,1.385,85.0
23.52952289446793,-1105.2972065912995,1.41,85.0
24.187533246697278,-1133.220945708224,1.435,85.0
24.85608023419361,-1162.2633692426284,1.46,85.0
25.535241222326796,-1192.3480576863694,1.485,85.0
0.0018001718530477558,-0.05332124218984524,0.01,85.1
0.022567374729739707,-0.6533325581140089,0.035,85.1
0.06635702250072581,-1.9189877243218656,0.06,85.1
0.1332443072947158,-3.85088483418627,0.085,85.1
0.2234837249999017,-6.449197652443815,0.11,85.1
0.33720271133102536,-9.714045662558803,0.135,85.1
0.47442260707523043,-13.64552221427521,0.16,85.1
0.6356295492718103,-18.243695701370335,0.185,85.1
0.8209939305835925,-23.508625846184902,0.21,85.1
1.0308632178240875,-29.440360760909897,0.235,85.1
1.2657924130216909,-36.038939363345136,0.26,85.1
1.5260652867255733,-43.304400146744605,0.285,85.1
1.8123436192687226,-51.23678034196805,0.31,85.1
2.1251777430159815,-59.836093015712144,0.335,85.1
2.4652395296717162,-69.10238526568693,0.36,85.1
2.833277077624829,-79.03565510291419,0.385,85.1
3.2301145124729143,-89.63593664802919,0.41,85.1
3.6566891477103973,-100.9032429380211,0.435,85.1
4.114035509229276,-112.83758763195307,0.46,85.1
4.603312716887084,-125.44387290331387,0.485,85.1
5.125804427524446,-138.85274801574934,0.51,85.1
5.682910822584943,-153.16538153607732,0.535,85.1
6.276325509953679,-168.44363338835367,0.56,85.1
6.907807255916442,-184.75481605103263,0.585,85.1
7.579394100288628,-202.17174994427617,0.61,85.1
8.293415355507781,-220.7726514933473,0.635,85.1
9.0523338750921,-240.64123234705886,0.66,85.1
9.859221609904653,-261.8667060119404,0.685,85.1
10.717409278297929,-284.5437215755034,0.71,85.1
11.630748812853914,-308.7723990419321,0.735,85.1
12.603751278243983,-334.6582426117329,0.76,85.1
13.623929328689165,-362.2647659862822,0.785,85.1
14.646106180477654,-391.5709496998429,0.81,85.1
15.660843444589254,-422.69408949429874,0.835,85.1
16.660405281613677,-455.77303026270704,0.86,85.1
17.347927188854538,-490.96033499334175,0.885,85.1
17.941034061474284,-528.4228309219136,0.91,85.1
18.46478441209161,-568.3426366568185,0.935,85.1
18.918428267727776,-678.8892351262468,0.96,85.1
19.30280185595801,-709.8416015045423,0.985,85.1
19.620462169466332,-741.385120448043,1.01,85.1
19.875758965098925,-773.5875571557042,1.035,85.1
20.075080660995074,-806.5881029836179,1.06,85.1
20.226943831846306,-840.4432137289963,1.085,85.1
20.341746038281496,-874.7626851976386,1.11,85.1
20.432793430759077,-909.5320470756642,1.135,85.1
20.464736601369815,-928.9522110233562,1.16,85.1
20.40856125626362,-931.134683060237,1.185,85.1
20.350102230452944,-939.0645160034475,1.21,85.1
20.32084337749029,-951.3611913805546,1.235,85.1
20.352595011651644,-967.1018579574638,1.26,85.1
20.480919363102995,-985.6466533043528,1.285,85.1
20.74584679494087,-1006.5384398128917,1.31,85.1
21.191965380712393,-1029.4417787038753,1.335,85.1
21.79960519560255,-1053.5293931535039,1.36,85.1
22.424378043516533,-1078.9151388982161,1.385,85.1
23.05912444897552,-1105.6332779394643,1.41,85.1
23.704049516479913,-1133.5653910160227,1.435,85.1
24.35930054717831,-1162.6166974784007,1.46,85.1
25.024964859967053,-1192.7105321410152,1.485,85.1
0.0020169740470809567,-0.053338261599643985,0.01,85.2
0.0221237106949729,-0.6535301626508262,0.035,85.2
0.06501721894668475,-1.919563633937009,0.06,85.2
0.1305458515592739,-3.8520358466350544,0.085,85.2
0.21886589130549472,-6.451122419980531,0.11,85.2
0.3301946279655349,-9.716942876252377,0.135,85.2
0.46476618210312937,-13.649587152253646,0.16,85.2
0.6226656070911981,-18.24912566637212,0.185,85.2
0.8042740259410333,-23.515619423871595,0.21,85.2
1.0098511760579092,-29.449111375970542,0.235,85.2
1.2400224871258918,-36.049655257551876,0.26,85.2
1.4950208574642074,-43.3172717536985,0.285,85.2
1.7754988749692389,-51.25200594013777,0.31,85.2
2.08195560834787,-59.85387299962145,0.335,85.2
2.415173704340081,-69.12290267185614,0.36,85.2
2.7757608863484555,-79.05913154973582,0.385,85.2
3.1645499383240523,-89.66254938235755,0.41,85.2
3.5824824201997596,-100.93319579354345,0.435,85.2
4.03056544892553,-112.87107899909125,0.46,85.2
4.5099333455452575,-125.48110308575747,0.485,85.2
5.021847761435818,-138.89395912408997,0.51,85.2
5.567657344540437,-153.2108363198836,0.535,85.2
6.149050904879074,-168.49361197865872,0.56,85.2
6.767743750100096,-184.8096377160918,0.585,85.2
7.425723422498279,-202.2317060748327,0.61,85.2
8.125283734728836,-220.8381594999496,0.635,85.2
8.868909587566243,-240.7126431962109,0.66,85.2
9.65937008896691,-261.94440065976534,0.685,85.2
10.500171363579224,-284.6281222593829,0.71,85.2
11.39501368769552,-308.8639408818617,0.735,85.2
12.34829922204707,-334.75746972889254,0.76,85.2
13.347811520314854,-362.372189746809,0.785,85.2
14.34916426911159,-391.6871562271091,0.81,85.2
15.343479924377021,-422.81961559794195,0.835,85.2
16.322637147709152,-455.9085389084844,0.86,85.2
16.996131377606776,-491.1065610467273,0.885,85.2
17.577107438385596,-528.5803338545704,0.91,85.2
18.09010271283182,-568.512225234955,0.935,85.2
18.53439226646163,-679.0918127483171,0.96,85.2
18.910781000408818,-710.0535753844971,0.985,85.2
19.221779722834754,-741.6067491620789,1.01,85.2
19.47166968146041,-773.819007602021,1.035,85.2
19.666589673772854,-806.8293991841808,1.06,85.2
19.81509246096375,-840.6944110525441,1.085,85.2
19.927349942783998,-875.0241888176567,1.11,85.2
20.016232263405378,-909.8038040339638,1.135,85.2
20.047391575451215,-929.2295525495059,1.16,85.2
19.992418613551973,-931.4127057270886,1.185,85.2
19.935100171493705,-939.3447946114196,1.21,85.2
19.90637694693679,-951.6450418087114,1.235,85.2
19.9374782489033,-967.3901616926057,1.26,85.2
20.063109770919183,-985.940371930787,1.285,85.2
20.322650118931275,-1006.8382065644116,1.31,85.2
20.759676723318275,-1029.7480776414168,1.335,85.2
21.355064919590244,-1053.8428510899203,1.36,85.2
21.967184865338755,-1079.236191896487,1.385,85.2
22.589071975449016,-1105.9621613325548,1.41,85.2
23.220928891937294,-1133.9026673775884,1.435,85.2
23.862899715134528,-1162.9625675093357,1.46,85.2
24.515060314201488,-1193.065199859867,1.485,85.2
0.0017162476513722844,-0.05335297127181893,0.01,85.3
0.021636131315230525,-0.6537177090592143,0.035,85.3
0.06365022417938065,-1.9201177557202065,0.06,85.3
0.12782327180559,-3.853151149574954,0.085,85.3
0.21431498294043455,-6.452992079124788,0.11,85.3
0.3233320843590471,-9.719761122917147,0.135,85.3
0.45511836782969606,-13.653548019098348,0.16,85.3
0.609743136447287,-18.25442302569956,0.185,85.3
0.7875823596400982,-23.522445835695983,0.21,85.3
0.9888976411177745,-29.45766602880419,0.235,85.3
1.2142880297269887,-36.06012315804371,0.26,85.3
1.4640089867038775,-43.32985398714943,0.285,85.3
1.7386696133510005,-51.26688893767312,0.31,85.3
2.0387727576630534,-59.871264068787355,0.335,85.3
2.3650780980287025,-69.14298608643665,0.36,85.3
